ds,y
2012-09-29,0.31132442
2012-09-30,0.20773101
2012-10-01,0.59589523
2012-10-02,0.6015888
2012-10-03,0.2857005
2012-10-04,0.2857005
2012-10-05,0.25039697
2012-10-06,0.30590373
2012-10-07,0.3233659
2012-10-08,0.3176947
2012-10-09,0.29189792
2012-10-10,0.29964158
2012-10-11,0.46173096
2012-10-12,0.5065735
2012-10-13,1.105042
2012-10-14,0.9895431
2012-10-15,0.96451366
2012-10-16,0.67913115
2012-10-17,0.9993941
2012-10-18,0.7834612
2012-10-19,1.1619304
2012-10-20,0.53163797
2012-10-21,0.35383785
2012-10-22,0.2950303
2012-10-23,0.54196256
2012-10-24,0.5493769
2012-10-25,0.44320366
2012-10-26,0.44320366
2012-10-27,0.44320366
2012-10-28,0.3220548
2012-10-29,0.5683408
2012-10-30,0.5678357
2012-10-31,0.5791263
2012-11-01,0.9649687
2012-11-02,0.9649687
2012-11-03,0.86539435
2012-11-04,0.86544377
2012-11-05,0.9118188
2012-11-06,0.40751907
2012-11-07,0.4075205
2012-11-08,0.4075205
2012-11-09,0.47324654
2012-11-10,0.33914942
2012-11-11,0.29296622
2012-11-12,0.5578226
2012-11-13,0.5457772
2012-11-14,1.1534348
2012-11-15,1.2831552
2012-11-16,1.7315397
2012-11-17,1.0784432
2012-11-18,1.5449007
2012-11-19,1.0411958
2012-11-20,0.9644387
2012-11-21,0.5217668
2012-11-22,0.55522597
2012-11-23,1.1101881
2012-11-24,1.0254935
2012-11-25,1.4692284
2012-11-26,1.9185435
2012-11-27,1.9647303
2012-11-28,0.5941756
2012-11-29,0.34887353
2012-11-30,0.34835884
2012-12-01,0.3383069
2012-12-02,0.3254436
2012-12-03,0.5107256
2012-12-04,0.5107256
2012-12-05,0.53758836
2012-12-06,0.53758836
2012-12-07,0.53758836
2012-12-08,0.53758836
2012-12-09,0.5497344
2012-12-10,1.2369208
2012-12-11,1.3663154
2012-12-12,1.3028777
2012-12-13,1.2727666
2012-12-14,0.87849414
